conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1845280645322506397,Mon Oct 14 16:42:13 +0000 2024,0,@Hujandisenja Pajak naik potongan naik sembako naik Gaji stagnan kerjaan makin sulit korupsi dibiarin Menyala negeriku,1845867720392507778,,Hujandisenja,in,Reality,0,0,0,https://x.com/mzzag_nat/status/1845867720392507778,1152552105351114752,mzzag_nat
1845866305892831624,Mon Oct 14 16:36:36 +0000 2024,0,semangat bayar pajaknya ol tahun depan ppn naik jd 12% blm pajak lainnya. klen hrs menafkahi kemewahan para pejabat ini ,1845866305892831624,,,in,bitter,0,0,0,https://x.com/dinosavur/status/1845866305892831624,1546015854390677504,dinosavur
1845866056684019719,Mon Oct 14 16:35:37 +0000 2024,0,ini lohh maksud gua pajak naik gpp asal fasilitas umum makin banyak dan merata. buat apa naik kalo tetap gada perubahan. babi stop bandingin smaa negara maju yg pajaknya gede tapi liat fasilitas yg mereka dapet anjg.,1845866056684019719,,,in,,0,0,0,https://x.com/issamaruk/status/1845866056684019719,1428541913292972032,issamaruk
1845667848963964951,Mon Oct 14 16:33:00 +0000 2024,0,@Semuett @TOGERD Pengalihan isu pajak naik,1845865400049025308,,Semuett,in,surganya allah,0,1,0,https://x.com/terentotin/status/1845865400049025308,1446465183338037251,terentotin
1845676983931588966,Mon Oct 14 16:28:27 +0000 2024,0,@tempodotco Buang buang duit pajak rakyat lagi. Nanti kan diganti sama rakyat yak tahun depan mulai naik ppn. Bener2 membunuh secara perlahan.,1845864253800304941,,tempodotco,in,,0,0,0,https://x.com/jmine_NY/status/1845864253800304941,272262527,jmine_NY
1845835035393315071,Mon Oct 14 16:28:09 +0000 2024,0,@duyasurfer Siapapun menteri keuangannya pasti akan ada hutang dan pajak pasti naik,1845864180123107775,,duyasurfer,in,,0,1,0,https://x.com/Arist_Mun/status/1845864180123107775,3065062566,Arist_Mun
1845859384313933964,Mon Oct 14 16:27:01 +0000 2024,0,@iseula4 selamat datang pajak yg makin naik pegawai kemencake yg tunjangannya naik 1000%,1845863893694128454,,iseula4,in,,0,0,0,https://x.com/aphaeanyl/status/1845863893694128454,1298992994347913216,aphaeanyl
1845863182826701165,Mon Oct 14 16:24:11 +0000 2024,1,GUYS BESOK UTS PAJAK DAN GUE CUMA TAU NARASI PPN MAU NAIK JD 12% DAWG...,1845863182826701165,,,in,,0,0,0,https://x.com/terkagey/status/1845863182826701165,1384410384266788870,terkagey
1845835035393315071,Mon Oct 14 16:15:26 +0000 2024,0,@detikcom wah alamat pajak naik lagi ini plus yg belum kena pajak di cari celahnya utk di pajaki hutang negara dah menumpuk banyak yg jatuh tempo ,1845860979802079564,,detikcom,in,,0,0,0,https://x.com/isengdrpdgabut/status/1845860979802079564,1484037560351735809,isengdrpdgabut
1845856290826055689,Mon Oct 14 15:56:48 +0000 2024,0,Capek bgt scroll tl coy seunghan warga palestine dibakar hidup-hidup fans timnas tolol pajak naik udah rest dulu deh menguras emosi bgt sedih marah sedih marah terus gweh,1845856290826055689,,,in,Saturn,0,0,0,https://x.com/nekonomiyakiss/status/1845856290826055689,1138378058425966593,nekonomiyakiss
1845835035393315071,Mon Oct 14 15:56:37 +0000 2024,0,@detikcom Utang lagi. Pajak naik lagi https://t.co/hkyd74mjU8,1845856242373378083,https://pbs.twimg.com/tweet_video_thumb/GZ3MdbHaIAAQop7.jpg,detikcom,in,,0,0,0,https://x.com/NeolunaTWT/status/1845856242373378083,623577584,NeolunaTWT
1845624854751691150,Mon Oct 14 15:56:23 +0000 2024,0,@kompascom Kegoblokn sdm 58% ktika pajak akn naik 12% mlhn tpuk tangan bnar iq sipanse,1845856183137292636,,kompascom,in,,0,0,0,https://x.com/SaefulAdiSaputr/status/1845856183137292636,1509081237113081856,SaefulAdiSaputr
1845830163801796874,Mon Oct 14 15:54:20 +0000 2024,0,@IcedBuorst Iya memang Max makin lama kualitas hidup jadi menurun tapi perpajakan ini terus naik dan semua hal kena pajak ckckck.,1845855669666361727,,Sonnebridge,in,Isabella R. Montgomery.,0,1,0,https://x.com/Calaeste/status/1845855669666361727,1680516873581105152,Calaeste
1845745536881869218,Mon Oct 14 15:50:23 +0000 2024,0,@xquitavee Siapp! Bang pokoknya jgn marah kl pajak naik semua ya! Ikn mangkrak narkoba merajalela. Pokoknya ttp terbaik! Siaaaapppp,1845854673045213591,,xquitavee,in,,0,0,0,https://x.com/singkongkeju333/status/1845854673045213591,1822656084148203520,singkongkeju333
1845821163064447146,Mon Oct 14 15:49:32 +0000 2024,0,@dyahwulanr semangat ya kerjanya. Soalnya gaji buat bayar pajak yang fix naik,1845854459232174396,,dyahwulanr,in,,0,1,0,https://x.com/peanudbuttter/status/1845854459232174396,45791073,peanudbuttter
1845388832717537354,Mon Oct 14 15:36:36 +0000 2024,0,@UmarSyadatHsb__ buang2 duit ujung2ny ga guna trus rakyatny dipaksa nombokin dengan embel2 tapera pajak naik dll,1845851204422869393,,UmarHasibuan__,in,"Buenos Aires, Argentina",0,0,0,https://x.com/flova_syr/status/1845851204422869393,1112617211456159744,flova_syr
1845823434452025838,Mon Oct 14 15:27:20 +0000 2024,0,@kumparan ya sudahlah...pajak naik sektor riil menderita,1845848876261290364,,kumparan,in,,0,0,0,https://x.com/Rudiunto2000/status/1845848876261290364,1721707724898230272,Rudiunto2000
1845847792335688015,Mon Oct 14 15:23:02 +0000 2024,0,Yaa Gusti memang jahanam anjirr pajak naik jadi 12% gaji2 orang juga dipotong buat program gak jelas demi elit dahlah apa yang mau diharapkan,1845847792335688015,,,in,welcome to my playground ,0,0,0,https://x.com/sneezygirl2/status/1845847792335688015,1714823786137309184,sneezygirl2
1845720710725124121,Mon Oct 14 15:02:48 +0000 2024,0,@kumparan maksudnya: kalau pajak naik gak boleh ada yg gak bisa bayar karena alasan miskin,1845842701625049252,,kumparan,in,on EARTH,0,0,0,https://x.com/phasyo/status/1845842701625049252,2833186346,phasyo
1845841782724337805,Mon Oct 14 14:59:09 +0000 2024,0,Disuruh menikmati masa muda tapi tiap menit berita yang lewat antara genosida korupsi genosida pembunuhan aktivis genosida pelucutan demokrasi genosida hancurnya ekosistem genosida pelecehan seksual genosida pajak naik genosida pembatasan umur bukan diskriminasi,1845841782724337805,,,in,,0,0,0,https://x.com/ClaraPurwokerto/status/1845841782724337805,1560318297773522944,ClaraPurwokerto
1845665810205077859,Mon Oct 14 14:53:23 +0000 2024,0,@kumparan waduuuh pajak naik lagi nih atau ada yg mau sipajakin lagi?,1845840329074958347,,kumparan,in,,0,0,0,https://x.com/pheiajo/status/1845840329074958347,1659088824834863104,pheiajo
1845840222845841516,Mon Oct 14 14:52:57 +0000 2024,0,pajak naik gaji segitu segitu bae bege bege,1845840222845841516,,,in,,0,0,0,https://x.com/xheyls/status/1845840222845841516,137981265,xheyls
1845811056201142522,Mon Oct 14 14:52:09 +0000 2024,6,@tempodotco Akan banyak pungutan dan pemotongan gaji bermacam pajak akan naik obyek pajak juga makin bertambah subsidi BBM siap2 dikurangi,1845840019023650894,,tempodotco,in,ciraos,0,0,4,https://x.com/Lizal_lamli9/status/1845840019023650894,709900676474732544,Lizal_lamli9
1845280645322506397,Mon Oct 14 14:50:55 +0000 2024,0,@Hujandisenja Gapapa pajak naik asal ada minimal 10 taman ramah anak nyaman bersih lengkap di tiap kota. Kalo pajak larinya buat nyewain ani ani apartemen mah idih ga sudi gueeeeee,1845839711216304453,,Hujandisenja,in,,0,0,0,https://x.com/aiskupisusu/status/1845839711216304453,1034488504300883968,aiskupisusu
1845769719644897510,Mon Oct 14 14:35:07 +0000 2024,6,@Mdy_Asmara1701 Sebagian besar yg dipilih adalah menteri mulyono selamat menyongsong keberlanjutan ntuk warga 58 selamat menikmati hidup susah selamat nyicilin utang pemerintah yg bakalan terus bertambah selamat menikmati pajak naik cukai dan iuran wajib,1845835731882930572,,Mdy_Asmara1701,in,Indonesia,0,0,0,https://x.com/Dinoxxx721/status/1845835731882930572,1722982617413533696,Dinoxxx721
1845826683854872706,Mon Oct 14 14:30:52 +0000 2024,0,@kumparan Ngalamat pajak naik terus deh ,1845834662700290455,,kumparan,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/hermansantoso65/status/1845834662700290455,2570215220,hermansantoso65
1845833732512776452,Mon Oct 14 14:27:10 +0000 2024,0,pentingnya membayar pajak biar para wakil rakyat bisa mewakili kita naik mercedes ,1845833732512776452,,,in,lime street,0,0,0,https://x.com/yvemu_/status/1845833732512776452,1034773669535395840,yvemu_
1845831843591213451,Mon Oct 14 14:19:40 +0000 2024,0,Sebagai alasan PPN naik potongan pajak tambahan sana sini dan kesenjangan ekonomi:,1845831843591213451,,,in,"Nara-ken, Japan",0,0,0,https://x.com/aguto_kun/status/1845831843591213451,560184086,aguto_kun
1845812034686091335,Mon Oct 14 14:17:33 +0000 2024,0,@detikcom Pantesan pajak naik calin mentrinya aja banyak,1845831313775100043,,detikcom,in,,0,0,0,https://x.com/Kucinganggora_8/status/1845831313775100043,1321774693259472897,Kucinganggora_8
1845823434452025838,Mon Oct 14 14:17:22 +0000 2024,0,@kumparan Pajak apa bakal naik lagi?,1845831267943907662,,kumparan,in,,0,0,0,https://x.com/KusumaJ40335609/status/1845831267943907662,1603651764154093568,KusumaJ40335609
1845743884468383804,Mon Oct 14 14:17:22 +0000 2024,0,@starfess sayang banget aku kere mana kayakny mustahil kaya klo cuma idup di Indonesia. belum kerja udah kepikiran pajak naik fasilitas gitu aja lg. cari kerja di indo y han,1845831266425512384,,saltcaramelmilk,in,,0,0,0,https://x.com/saltcaramelmilk/status/1845831266425512384,1497160370724929542,saltcaramelmilk
1845389011327627381,Mon Oct 14 14:14:03 +0000 2024,0,@Redgerbil5 @NelsonAalenn @ARSIPAJA emang. luar biasa rakyat indo tuh klo soal legowo no 1. beras minyak bahan makanan mahal gaada yg protes pajak naik tapera dll jg gaada yg protes. ktanya mah rejeki udh ada yg ngatur,1845830430827970799,,Redgerbil5,in,Jakarta Capital Region,0,0,0,https://x.com/cimolmontong/status/1845830430827970799,1127100307417092096,cimolmontong
1845830163801796874,Mon Oct 14 14:12:59 +0000 2024,3,Naik terus gini tapi kualitas hidup rakyat sama aja tuh buat apa ya? Lama lama rakyat mati karena potongan pajak yang naik terus ga jelas.,1845830163801796874,,,in,Isabella R. Montgomery.,0,1,0,https://x.com/Calaeste/status/1845830163801796874,1680516873581105152,Calaeste
1845827983350849841,Mon Oct 14 14:12:27 +0000 2024,0,@antaranews Banyak pembangunan walau sebagian tidak efektif. Hutang negara yang melonjak ekonomi yang menurun puluhan/ratusan ribu karyawan yang dipecat pajak naik banyak pengangguran begal yang pelakunya usia remaja pelaku korupsi yang makin banyak dan deflasi.,1845830031316275211,,antaranews,in,"Bogor, Jawa Barat",0,0,0,https://x.com/SHadromy/status/1845830031316275211,1358823775362424832,SHadromy
1845389011327627381,Mon Oct 14 14:11:08 +0000 2024,1,@ARSIPAJA 10 tahun kemunduran! pendidikan mundur pertanian mundur IQ nya pun mundur dr jaman SBY gaji pun mundur karna potongan banyak yg naik cuma pajak ama gaji pejabat,1845829699479773231,,ARSIPAJA,in,,0,0,0,https://x.com/marahmarahinelu/status/1845829699479773231,1514113020745576450,marahmarahinelu
1845620095755968621,Mon Oct 14 14:10:56 +0000 2024,0,@Strategi_Bisnis Pajak naik pelayanan makin ancur,1845829647759802629,,Strategi_Bisnis,in,,0,0,0,https://x.com/Siansai138877/status/1845829647759802629,1749074260117860352,Siansai138877
1845280645322506397,Mon Oct 14 14:10:14 +0000 2024,0,@Hujandisenja Gapapaaa banget pajak naik kalo tiap kecamatan ada perpus mah,1845829472207118607,,Hujandisenja,in,,0,0,0,https://x.com/rxoulheaven/status/1845829472207118607,1796172855622672387,rxoulheaven
1845809739231547794,Mon Oct 14 12:51:49 +0000 2024,0,ngapain dah buang2 bensin naik pesawat buat kegiatan gak penting gini berapa duit pajak kebuang coba tuh ckckck,1845809739231547794,,,in,"ÜT: -7.769627,110.378316",0,0,1,https://x.com/aull_udell/status/1845809739231547794,60601072,aull_udell
1845807450802487687,Mon Oct 14 12:42:44 +0000 2024,0,itu market velue apa pajak indo naik terus,1845807450802487687,,,in,,0,0,0,https://x.com/bwerrywinkle/status/1845807450802487687,922127547319566336,bwerrywinkle
1845800762984788127,Mon Oct 14 12:36:17 +0000 2024,0,@SateTong @Strategi_Bisnis Belanja 1jt pajak dulu total 110rb pajak baru total 120rb Dari pajak dulu ke pajak baru ada kenaikan 9% PPn naik dari 11% menjadi 12% Total yang dibayar ada kenaikan 9%,1845805828718403841,,SateTong,in,Indonesien,0,0,1,https://x.com/nanutraweuy/status/1845805828718403841,1090264118173491200,nanutraweuy
1845747223977717855,Mon Oct 14 12:24:28 +0000 2024,0,@userchilok @TukangKhilaf_ Betul. Dia MAHADONGO NYINYIRKATOR PENGKHIANAT BANGSA-NYA SENDIRI. Pajak naik 1% dari harga pokok = naik 9% dari PPN sebelumnya. Itu hal yg NETRAL dan WAJAR. Di luar negeri PPN diatas 12% sejak lama. Tapi digembar-gemborkan seolah itu hal negatif. https://t.co/2qZLqnf7ss,1845802854830715306,,userchilok,in,,1,0,0,https://x.com/YoYoAyo17845/status/1845802854830715306,1411339937572528129,YoYoAyo17845
1845620095755968621,Mon Oct 14 12:12:42 +0000 2024,0,@Tuanridwan_ @Strategi_Bisnis Harga Barangnya naik 1% dari harga semula pajaknya naik 9% dari pajak semula. Gitu kan?,1845799892226285822,,Tuanridwan_,in,,0,1,0,https://x.com/dong_ubaw/status/1845799892226285822,1724240648658915328,dong_ubaw
1845792728678052156,Mon Oct 14 11:58:07 +0000 2024,0,@tvOneNews Dampak positif nya cuma buat asing dan oligarki dampak negatif nya ke rakyat konoha. Lingkungan rusak kemiskinan meningkat karena tanah2 rakyat di rampas ppn naik buat nambal kekurangan pendapatan pajak yg akibat tax holiday dll,1845796222734610575,,tvOneNews,in,,0,0,0,https://x.com/SteveRo19538478/status/1845796222734610575,1643243892983332865,SteveRo19538478
1845795613277114585,Mon Oct 14 11:55:42 +0000 2024,0,Asal ga jadi bancakan proyek sih terima aja pajak naik 12% tp ini udah anggaran belanja segitu trus proyeknya di markup2 tp realisasinya lebih kecil dr markup nya sehingga hasil ga sesuai target ‍‍,1845795613277114585,,,in,"Seoul, Republic of Korea",0,0,0,https://x.com/tahungembang/status/1845795613277114585,61950519,tahungembang
1845795232589529546,Mon Oct 14 11:54:11 +0000 2024,0,ya kan. ini nyatanya pajak naik buat ngisi kantong kaum yang itu2 ajah. bangke emang.,1845795232589529546,,,in,into the unknown,0,0,0,https://x.com/ubijalar_/status/1845795232589529546,1126514114577043456,ubijalar_
1845624854751691150,Mon Oct 14 11:53:11 +0000 2024,0,@kompascom enak bgt naik mobil mewah hasil meras uang RAKYAT pajak naik lagi bgst,1845794980306297048,,kompascom,in,🐼🐶,0,0,0,https://x.com/wayybuss/status/1845794980306297048,1435812040325566472,wayybuss
1845620095755968621,Mon Oct 14 11:40:09 +0000 2024,0,@Strategi_Bisnis Pajak naik pajak naik pajak naik Hadeh ,1845791699874066915,,Strategi_Bisnis,in,Indonesia,0,0,0,https://x.com/yasfiyanda/status/1845791699874066915,1684657830,yasfiyanda
1845746900596883474,Mon Oct 14 11:37:45 +0000 2024,0,@tempodotco oh ini gunanya pajak naik,1845791097282551863,,tempodotco,in,"Jalancagak, Indonesia",0,0,0,https://x.com/Theradiant182/status/1845791097282551863,1515567984785637378,Theradiant182
1845789117843656805,Mon Oct 14 11:29:53 +0000 2024,0,Pajak naik kalo diimbangi sama para petinggi yg kerja nyata + berkualitas mah gue yakin rakyat ikhlas,1845789117843656805,,,in,Indonesia,0,0,0,https://x.com/greenbabybird77/status/1845789117843656805,1110757348568514562,greenbabybird77
1845746900596883474,Mon Oct 14 11:29:37 +0000 2024,3,@tempodotco Rakyat megap2 cari uang ini pamer mobil mewah.. ironis... Menteri banyak yg gak memberi manfaat buat rakyat sebaliknya malah bikin susah.... Pajak naik apa2 mahal.. parah!,1845789049111626040,,tempodotco,in,,0,0,0,https://x.com/MasMadYap/status/1845789049111626040,1603923754358169604,MasMadYap
1845788298469691485,Mon Oct 14 11:26:38 +0000 2024,0,nangis bgt pajak naik: ),1845788298469691485,,,in,,0,0,0,https://x.com/dclaud1a/status/1845788298469691485,1417431320674770944,dclaud1a
1845788256396558824,Mon Oct 14 11:26:28 +0000 2024,0,Dengan pajak yang terus naik ini ayahku nda ada niatan ajak pindah negara kah,1845788256396558824,,,in,,0,0,0,https://x.com/n0tqw/status/1845788256396558824,1328470705701228544,n0tqw
1845788085503865219,Mon Oct 14 11:25:47 +0000 2024,0,Gw tuh gk masalah sebenarnya kalo pajak naik tapi uang pajaknya di pake untuk memajukan negara. Tapi ini kan di korupsi. Kaum 58% itu kan mana paham. Di kira mereka bisa bebas pajak kali. Padahal kebutuhan sehari-hari udah plus pajak.,1845788085503865219,,,in,Moon,0,0,0,https://x.com/shiyuhyi/status/1845788085503865219,1472542143445028864,shiyuhyi
1845691917964841097,Mon Oct 14 11:25:42 +0000 2024,0,@cora_i9 Ya gimana lagi pajak hiburan kan jugak lagi naik ,1845788064813355250,,cora_i9,in,Surabaya,0,0,0,https://x.com/Putak212/status/1845788064813355250,727816399,Putak212
1845746900596883474,Mon Oct 14 11:24:22 +0000 2024,0,@tempodotco Pejabat naik mobil super mewah dibayarin pajak yg bayar pajak naik angkutan umum yg subsidinya bakal dikurangi(?) Konoha ,1845787730908996076,,tempodotco,in,Jakarta-Bekasi,0,0,0,https://x.com/redsscouser/status/1845787730908996076,23571013,redsscouser
1845746900596883474,Mon Oct 14 11:23:07 +0000 2024,1,@tempodotco Pajak naik makin mewah lg nanti,1845787416420069795,,tempodotco,in,,0,0,0,https://x.com/bonang0202/status/1845787416420069795,1139559404594839558,bonang0202
1845527814885593508,Mon Oct 14 09:27:10 +0000 2024,0,@imjustharleen Ya Tuhan... pajak naik 9% tp emg negara cuma bisanya cekik kita,1845758235128819881,,imjustharleen,in,,0,1,0,https://x.com/_yoofeb/status/1845758235128819881,742657825,_yoofeb
1845747223977717855,Mon Oct 14 09:11:22 +0000 2024,4,@TukangKhilaf_ Gada ngitung harga barang di situ dia ngitung purely kenaikan pajak Yg dibandingin ya kenaikan rate pajak (1) terhadap rate pajak sblmnya (11) naik 9% X * 11% = X' X * 12% = X'' X' ke X'' pajaknya naik 9% RATE pajaknya naik 1 poin persentase cuma main semantics aja sih ,1845754260656730266,,TukangKhilaf_,in,,2,3,1,https://x.com/userchilok/status/1845754260656730266,1436908142944686089,userchilok
1845754030922027333,Mon Oct 14 09:10:28 +0000 2024,0,Ya meskipun bukan mereka yang menang bisa jadi pajak tetep naik namun bedanya ada pemimpin yang mau diskusi dulu ada yang ngga peduli sama sekali oke gas!,1845754030922027333,,,in,,0,0,0,https://x.com/Vatq11/status/1845754030922027333,888609485735870465,Vatq11
1845753661194223670,Mon Oct 14 09:08:59 +0000 2024,0,mendidih bgt baca berita pajak ppn naik kayak bener2 dikuras bgt kita nih sbg rakyat :),1845753661194223670,,,in,jn jh coded,0,0,0,https://x.com/jnjhloml/status/1845753661194223670,1696901859888271360,jnjhloml
1845752565910388855,Mon Oct 14 09:04:38 +0000 2024,0,EMANG BANGSAATTTTTT PAJAK LU NOH NAIK 12% BRENGSEKKK,1845752565910388855,,,in,,0,0,0,https://x.com/litjy_2008/status/1845752565910388855,1566705543183740928,litjy_2008
1845751779960729981,Mon Oct 14 09:01:32 +0000 2024,0,Include est. EMS + TAX Harga di atas masih estimasi bisa naik/turun tergantung berat barang pajak kurs saat check out dll Fullset Sealed Pelunasan Shop*/Non Shop* Open reseller Pelunasan bisa split payment di Shopee Shopee video Exclude fee packing https://t.co/vijxW1p8L8,1845751783047811449,https://pbs.twimg.com/media/GZ1tNBrakAANiCC.jpg,RockTheMoon_Co,in,"Depok, Jawa Barat",0,1,0,https://x.com/RockTheMoon_Co/status/1845751783047811449,1157218931230175232,RockTheMoon_Co
1845749997658411189,Mon Oct 14 08:54:26 +0000 2024,0,Gaji pokok yg ga nyentuh angka 2jt itu bertarung dengan pajak yg naik 12persen ,1845749997658411189,,,in,"he/him, mdni 🔞",0,1,0,https://x.com/D_arkiesugars/status/1845749997658411189,1225498415452344323,D_arkiesugars
1845749830066557101,Mon Oct 14 08:53:46 +0000 2024,0,giliran pajak naik tinggi tinggi UMR LU NOH NAIKIN DULU,1845749830066557101,,,in,she/her ,0,0,0,https://x.com/grrewwn/status/1845749830066557101,1251316237189038082,grrewwn
1844952447141412969,Mon Oct 14 08:52:53 +0000 2024,0,@kumparan pajak naik tapi kualitas negara gini gini aja hmmmmm,1845749609773269111,,kumparan,in,,0,0,0,https://x.com/honeybebegom/status/1845749609773269111,1540342465,honeybebegom
1845737247129157734,Mon Oct 14 08:49:04 +0000 2024,0,@heikesanpo Iya ya takutnya karna pajak naik ,1845748645578289562,,heikesanpo,in,Leona's lap,0,0,0,https://x.com/nyanscholar/status/1845748645578289562,1800719921011429376,nyanscholar
1845587517292044399,Mon Oct 14 08:47:28 +0000 2024,0,@V3g3L Kurang bersyukur ...rakyat itu bnyk yg makan saja masih bingung..ini gaji 1 bln 12 jt kurang..MIKIRRRRR Rakyat aja akhirnya yg diperas pajak dll naik krn pejabatnya pada minta naik gaji,1845748244112142540,,V3g3L,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/Supriyo5758/status/1845748244112142540,940005322718044160,Supriyo5758
1845389011327627381,Mon Oct 14 08:47:05 +0000 2024,1,@WahyuFirman5yah @kingtethicc @ARSIPAJA acceptable lah ketimbang gaji ga naik pajak naik,1845748148855242836,,WahyuFirman5yah,in,,0,1,0,https://x.com/_ronaldricardo/status/1845748148855242836,2245519201,_ronaldricardo
1845389011327627381,Mon Oct 14 08:43:04 +0000 2024,0,@ARSIPAJA Pajak naik gaji kagak,1845747136459334099,,ARSIPAJA,in,,0,0,0,https://x.com/thenextbatutah/status/1845747136459334099,99063163,thenextbatutah
1845058131027476668,Mon Oct 14 08:41:32 +0000 2024,1,@tanyarlfes Ini si silint itu mana si? Mam tuh keberlanjutan. NAIKIN PAJAK BOLEH TP WARAS GASI KL UMR MSH GA NAIK ? LOGIKA ANJ ITU SEPELE ASTAGFIRULLAH . oiya pemerintah gasekolah ijazah aja Lebel luar negri tp pke joki.,1845746752047214970,,tanyarlfes,in,,0,0,0,https://x.com/peoplepleaser7/status/1845746752047214970,1624808795930234880,peoplepleaser7
1845058131027476668,Mon Oct 14 08:35:58 +0000 2024,0,@tanyarlfes Pajak naik kalau fasilitas yang diberikan negara sebanding sih ga masalah ya. Lha ini? Kalian merasa ga sih kalau kita tuh sebagai rakyat sering dibodohi pemerintah?,1845745349803282856,,tanyarlfes,in,Indonesia,0,0,0,https://x.com/balweel13/status/1845745349803282856,87395582,balweel13
1845389011327627381,Mon Oct 14 08:32:05 +0000 2024,0,@ARSIPAJA pajak naik fasilitas publik jelek faskes jelek blm mampu produksi apapa sendiri beberapa item masi import. jp korsel bisa produksi barang domestik &amp; untuk semua kalangan. bobrok dah ,1845744372878618765,,ARSIPAJA,in,,0,1,0,https://x.com/byrubyjane/status/1845744372878618765,593737014,byrubyjane
1845058131027476668,Mon Oct 14 08:32:04 +0000 2024,0,@tanyarlfes KERJA CAPEK BUKANNYA GAJI MALAH PAJAK YG NAIK,1845744367879045384,,tanyarlfes,in,black hole,0,0,1,https://x.com/brilliantradhea/status/1845744367879045384,3561088884,brilliantradhea
1845742148488167641,Mon Oct 14 08:23:15 +0000 2024,0,Kocak pajak naik jadi 12% nih negara ya banyak utang + koruptor yg kena rakyat. SAEKKI SHIBAL,1845742148488167641,,,in,,0,0,0,https://x.com/pentolgoweng/status/1845742148488167641,779666903195226113,pentolgoweng
1845742078250438734,Mon Oct 14 08:22:58 +0000 2024,0,Gaji gak naik pajak naik terus Gws aku ,1845742078250438734,,,in,,0,0,0,https://x.com/iamenggar/status/1845742078250438734,849865017918763008,iamenggar
1845742016640229838,Mon Oct 14 08:22:43 +0000 2024,0,Demo aja apa yak keputusan pajak Naik jd 12% itu bener2 nyekik masyarakat,1845742016640229838,,,in,,0,0,0,https://x.com/Chocoflo4/status/1845742016640229838,1434171996959502337,Chocoflo4
1845741896515342591,Mon Oct 14 08:22:15 +0000 2024,0,Pengen nunjukin ini ke org2 yg koar2 buat bandara baru. Jgnkan bandara cuk pajak aja naik. Skrg ak nanya darimana uang nya?.,1845741896515342591,,,in,"Denpasar Timur, Bali,Indonesia",0,0,0,https://x.com/brahmani_264/status/1845741896515342591,2737358840,brahmani_264
1845740846689439866,Mon Oct 14 08:18:04 +0000 2024,3,Beritanya bener toh PPN naik 1% yg naik 9% itu kan besaran/nilai rupiah yg harus dibayarkan (dibanding nilai rupiah sebelum naik pajak) Kalo nyebut PPN naik 9% berarti PPN-nya jd 20% dong gua jg ga setuju PPN naik tp jgn bikin salah konsep gini dong,1845740846689439866,,,in,jkt,0,0,0,https://x.com/zavinurface/status/1845740846689439866,1262899013268865024,zavinurface
1845389011327627381,Mon Oct 14 08:07:06 +0000 2024,0,@ARSIPAJA Pajak naik tapi jalanan masih rusak antrean BBM masih panjang listrik dan jaringan internet belum stabil dan menyeluruh pelayanan kesehatan semakin tidak ramah.,1845738084002054591,,ARSIPAJA,in,,0,0,0,https://x.com/ArrosidNu/status/1845738084002054591,1313287898,ArrosidNu
1845389011327627381,Mon Oct 14 08:05:19 +0000 2024,0,@ARSIPAJA Wowww wooww siksa terus warganya pak @prabowo pajak naik pendapatan stagnan,1845737636704690543,,ARSIPAJA,in,,0,0,0,https://x.com/loafbre02139977/status/1845737636704690543,1552275713406877697,loafbre02139977
1845736569938063431,Mon Oct 14 08:01:05 +0000 2024,0,Pajak naik tp gaji gak naik cari kerja susah miris bangett . Emang plg bener jd anggota legislatif aja ,1845736569938063431,,,in,,0,0,0,https://x.com/choco_candy17/status/1845736569938063431,2825976133,choco_candy17
1845389011327627381,Mon Oct 14 07:57:49 +0000 2024,0,@ARSIPAJA Pajak naik kwalitas negara kek TAI rakyat bnyk pengganguran daya beli turun presiden koyo TAI,1845735750345842727,,ARSIPAJA,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/Yossyuwono48/status/1845735750345842727,734972583108452352,Yossyuwono48
1845456464678355206,Mon Oct 14 07:57:19 +0000 2024,0,@KopralCebong @sayurteron @JhonSitorus_18 1 januari pajak naik 12 persen bong,1845735624910786886,,KopralCebong,in,,0,1,0,https://x.com/Michat71151/status/1845735624910786886,1809595730446958592,Michat71151
1845732261955854447,Mon Oct 14 07:43:57 +0000 2024,0,setelah dilanda deflasi eh tahun 2025 pajak naik tarif listrik naik.... ingin tahu apa yang pemerintah pikirkan dengan membuat kebijakan di luar nurul.,1845732261955854447,,,in,"  Narogong, jkt, Sby",0,0,0,https://x.com/SuperMumun/status/1845732261955854447,181879664,SuperMumun
1845729589827686517,Mon Oct 14 07:33:20 +0000 2024,0,pajak naik = korupsi naik,1845729589827686517,,,in,"East Java, Indonesia",0,0,0,https://x.com/deVancyyy/status/1845729589827686517,1213642489296347137,deVancyyy
1845058131027476668,Mon Oct 14 07:30:13 +0000 2024,0,@tanyarlfes Gini nih klo gak ada oposisi sangat mudah bikin keputusan yg hanya menguntungkan beberapa pihak tapi merugikan masyarakat. Pajak ini setiap tahun naik tapi kok gak ada benefit yang dirasakan di masyarakat ya? Baik dari segi pelayanan ataupun fisik yang diterima?,1845728803957674348,,tanyarlfes,in,,0,0,0,https://x.com/mrsginger/status/1845728803957674348,1685892972372697088,mrsginger
